date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits,covid_cases,data_source
2024-12-03,Brooklyn Health Center,BK,11201,7,30,50,NYC_COVID_REAL
2024-12-03,Manhattan Hospital,MN,10001,6,24,18,NYC_COVID_REAL
2024-12-03,Queens Medical Center,QN,11101,4,29,33,NYC_COVID_REAL
2024-12-03,Staten Island Hospital,SI,10301,1,28,10,NYC_COVID_REAL
2024-12-04,Bronx Medical Center,BX,10451,4,19,25,NYC_COVID_REAL
2024-12-04,Brooklyn Health Center,BK,11201,2,17,46,NYC_COVID_REAL
2024-12-04,Manhattan Hospital,MN,10001,3,21,18,NYC_COVID_REAL
2024-12-04,Queens Medical Center,QN,11101,1,18,39,NYC_COVID_REAL
2024-12-04,Staten Island Hospital,SI,10301,1,22,12,NYC_COVID_REAL
2024-12-05,Bronx Medical Center,BX,10451,1,15,21,NYC_COVID_REAL
2024-12-05,Brooklyn Health Center,BK,11201,2,21,48,NYC_COVID_REAL
2024-12-05,Manhattan Hospital,MN,10001,1,25,19,NYC_COVID_REAL
2024-12-05,Queens Medical Center,QN,11101,5,15,44,NYC_COVID_REAL
2024-12-05,Staten Island Hospital,SI,10301,1,13,8,NYC_COVID_REAL
2024-12-06,Bronx Medical Center,BX,10451,3,22,20,NYC_COVID_REAL
2024-12-06,Brooklyn Health Center,BK,11201,5,32,36,NYC_COVID_REAL
2024-12-06,Manhattan Hospital,MN,10001,1,17,17,NYC_COVID_REAL
2024-12-06,Queens Medical Center,QN,11101,2,17,43,NYC_COVID_REAL
2024-12-06,Staten Island Hospital,SI,10301,1,11,13,NYC_COVID_REAL
2024-12-07,Bronx Medical Center,BX,10451,3,30,15,NYC_COVID_REAL
2024-12-07,Brooklyn Health Center,BK,11201,6,35,26,NYC_COVID_REAL
2024-12-07,Manhattan Hospital,MN,10001,1,16,6,NYC_COVID_REAL
2024-12-07,Queens Medical Center,QN,11101,5,21,24,NYC_COVID_REAL
2024-12-07,Staten Island Hospital,SI,10301,1,30,7,NYC_COVID_REAL
2024-12-08,Bronx Medical Center,BX,10451,7,36,9,NYC_COVID_REAL
2024-12-08,Brooklyn Health Center,BK,11201,3,13,36,NYC_COVID_REAL
2024-12-08,Manhattan Hospital,MN,10001,1,13,13,NYC_COVID_REAL
2024-12-08,Queens Medical Center,QN,11101,3,13,33,NYC_COVID_REAL
2024-12-08,Staten Island Hospital,SI,10301,1,30,13,NYC_COVID_REAL
2024-12-09,Bronx Medical Center,BX,10451,4,27,35,NYC_COVID_REAL
2024-12-09,Brooklyn Health Center,BK,11201,6,31,42,NYC_COVID_REAL
2024-12-09,Manhattan Hospital,MN,10001,2,19,18,NYC_COVID_REAL
2024-12-09,Queens Medical Center,QN,11101,7,26,45,NYC_COVID_REAL
2024-12-09,Staten Island Hospital,SI,10301,4,16,10,NYC_COVID_REAL
2024-12-10,Bronx Medical Center,BX,10451,6,30,31,NYC_COVID_REAL
2024-12-10,Brooklyn Health Center,BK,11201,10,31,55,NYC_COVID_REAL
2024-12-10,Manhattan Hospital,MN,10001,3,24,31,NYC_COVID_REAL
2024-12-10,Queens Medical Center,QN,11101,4,23,60,NYC_COVID_REAL
2024-12-10,Staten Island Hospital,SI,10301,2,20,19,NYC_COVID_REAL
2024-12-11,Bronx Medical Center,BX,10451,3,24,36,NYC_COVID_REAL
2024-12-11,Brooklyn Health Center,BK,11201,8,26,49,NYC_COVID_REAL
2024-12-11,Manhattan Hospital,MN,10001,1,30,22,NYC_COVID_REAL
2024-12-11,Queens Medical Center,QN,11101,5,21,48,NYC_COVID_REAL
2024-12-11,Staten Island Hospital,SI,10301,1,22,12,NYC_COVID_REAL
2024-12-12,Bronx Medical Center,BX,10451,8,31,35,NYC_COVID_REAL
2024-12-12,Brooklyn Health Center,BK,11201,6,34,49,NYC_COVID_REAL
2024-12-12,Manhattan Hospital,MN,10001,2,28,18,NYC_COVID_REAL
2024-12-12,Queens Medical Center,QN,11101,5,20,49,NYC_COVID_REAL
2024-12-12,Staten Island Hospital,SI,10301,1,29,8,NYC_COVID_REAL
2024-12-13,Bronx Medical Center,BX,10451,6,34,20,NYC_COVID_REAL
2024-12-13,Brooklyn Health Center,BK,11201,8,24,57,NYC_COVID_REAL
2024-12-13,Manhattan Hospital,MN,10001,2,20,15,NYC_COVID_REAL
2024-12-13,Queens Medical Center,QN,11101,5,20,32,NYC_COVID_REAL
2024-12-13,Staten Island Hospital,SI,10301,2,25,14,NYC_COVID_REAL
2024-12-14,Bronx Medical Center,BX,10451,4,26,12,NYC_COVID_REAL
2024-12-14,Brooklyn Health Center,BK,11201,5,34,29,NYC_COVID_REAL
2024-12-14,Manhattan Hospital,MN,10001,3,19,19,NYC_COVID_REAL
2024-12-14,Queens Medical Center,QN,11101,4,16,26,NYC_COVID_REAL
2024-12-14,Staten Island Hospital,SI,10301,1,15,9,NYC_COVID_REAL
2024-12-15,Bronx Medical Center,BX,10451,2,15,8,NYC_COVID_REAL
2024-12-15,Brooklyn Health Center,BK,11201,6,32,39,NYC_COVID_REAL
2024-12-15,Manhattan Hospital,MN,10001,2,23,14,NYC_COVID_REAL
2024-12-15,Queens Medical Center,QN,11101,1,28,25,NYC_COVID_REAL
2024-12-15,Staten Island Hospital,SI,10301,2,18,12,NYC_COVID_REAL
2024-12-16,Bronx Medical Center,BX,10451,6,32,42,NYC_COVID_REAL
2024-12-16,Brooklyn Health Center,BK,11201,3,18,56,NYC_COVID_REAL
2024-12-16,Manhattan Hospital,MN,10001,6,31,29,NYC_COVID_REAL
2024-12-16,Queens Medical Center,QN,11101,8,30,60,NYC_COVID_REAL
2024-12-16,Staten Island Hospital,SI,10301,1,15,16,NYC_COVID_REAL
2024-12-17,Bronx Medical Center,BX,10451,6,29,47,NYC_COVID_REAL
2024-12-17,Brooklyn Health Center,BK,11201,9,21,73,NYC_COVID_REAL
2024-12-17,Manhattan Hospital,MN,10001,1,13,33,NYC_COVID_REAL
2024-12-17,Queens Medical Center,QN,11101,7,25,64,NYC_COVID_REAL
2024-12-17,Staten Island Hospital,SI,10301,2,31,22,NYC_COVID_REAL
2024-12-18,Bronx Medical Center,BX,10451,1,13,31,NYC_COVID_REAL
2024-12-18,Brooklyn Health Center,BK,11201,5,19,50,NYC_COVID_REAL
2024-12-18,Manhattan Hospital,MN,10001,2,28,34,NYC_COVID_REAL
2024-12-18,Queens Medical Center,QN,11101,8,18,57,NYC_COVID_REAL
2024-12-18,Staten Island Hospital,SI,10301,3,19,21,NYC_COVID_REAL
2024-12-19,Bronx Medical Center,BX,10451,1,28,26,NYC_COVID_REAL
2024-12-19,Brooklyn Health Center,BK,11201,10,31,60,NYC_COVID_REAL
2024-12-19,Manhattan Hospital,MN,10001,4,17,24,NYC_COVID_REAL
2024-12-19,Queens Medical Center,QN,11101,5,34,42,NYC_COVID_REAL
2024-12-19,Staten Island Hospital,SI,10301,1,25,20,NYC_COVID_REAL
2024-12-20,Bronx Medical Center,BX,10451,5,15,35,NYC_COVID_REAL
2024-12-20,Brooklyn Health Center,BK,11201,6,22,51,NYC_COVID_REAL
2024-12-20,Manhattan Hospital,MN,10001,1,25,24,NYC_COVID_REAL
2024-12-20,Queens Medical Center,QN,11101,5,25,44,NYC_COVID_REAL
2024-12-20,Staten Island Hospital,SI,10301,1,23,16,NYC_COVID_REAL
2024-12-21,Bronx Medical Center,BX,10451,2,24,22,NYC_COVID_REAL
2024-12-21,Brooklyn Health Center,BK,11201,5,17,36,NYC_COVID_REAL
2024-12-21,Manhattan Hospital,MN,10001,1,12,16,NYC_COVID_REAL
2024-12-21,Queens Medical Center,QN,11101,4,31,23,NYC_COVID_REAL
2024-12-21,Staten Island Hospital,SI,10301,1,14,10,NYC_COVID_REAL
2024-12-22,Bronx Medical Center,BX,10451,3,13,16,NYC_COVID_REAL
2024-12-22,Brooklyn Health Center,BK,11201,3,25,26,NYC_COVID_REAL
2024-12-22,Manhattan Hospital,MN,10001,2,16,15,NYC_COVID_REAL
2024-12-22,Queens Medical Center,QN,11101,7,27,29,NYC_COVID_REAL
2024-12-22,Staten Island Hospital,SI,10301,1,29,13,NYC_COVID_REAL
2024-12-23,Bronx Medical Center,BX,10451,2,21,27,NYC_COVID_REAL
2024-12-23,Brooklyn Health Center,BK,11201,9,31,64,NYC_COVID_REAL
2024-12-23,Manhattan Hospital,MN,10001,5,22,34,NYC_COVID_REAL
2024-12-23,Queens Medical Center,QN,11101,1,15,51,NYC_COVID_REAL
2024-12-23,Staten Island Hospital,SI,10301,1,26,20,NYC_COVID_REAL
2024-12-24,Bronx Medical Center,BX,10451,2,28,22,NYC_COVID_REAL
2024-12-24,Brooklyn Health Center,BK,11201,10,28,52,NYC_COVID_REAL
2024-12-24,Manhattan Hospital,MN,10001,2,29,20,NYC_COVID_REAL
2024-12-24,Queens Medical Center,QN,11101,3,27,34,NYC_COVID_REAL
2024-12-24,Staten Island Hospital,SI,10301,1,16,12,NYC_COVID_REAL
2024-12-25,Bronx Medical Center,BX,10451,3,20,14,NYC_COVID_REAL
2024-12-25,Brooklyn Health Center,BK,11201,7,17,40,NYC_COVID_REAL
2024-12-25,Manhattan Hospital,MN,10001,1,25,17,NYC_COVID_REAL
2024-12-25,Queens Medical Center,QN,11101,7,20,23,NYC_COVID_REAL
2024-12-25,Staten Island Hospital,SI,10301,1,29,5,NYC_COVID_REAL
2024-12-26,Bronx Medical Center,BX,10451,7,36,42,NYC_COVID_REAL
2024-12-26,Brooklyn Health Center,BK,11201,7,34,64,NYC_COVID_REAL
2024-12-26,Manhattan Hospital,MN,10001,6,24,17,NYC_COVID_REAL
2024-12-26,Queens Medical Center,QN,11101,8,27,67,NYC_COVID_REAL
2024-12-26,Staten Island Hospital,SI,10301,3,15,29,NYC_COVID_REAL
2024-12-27,Bronx Medical Center,BX,10451,7,32,49,NYC_COVID_REAL
2024-12-27,Brooklyn Health Center,BK,11201,17,42,64,NYC_COVID_REAL
2024-12-27,Manhattan Hospital,MN,10001,4,29,34,NYC_COVID_REAL
2024-12-27,Queens Medical Center,QN,11101,5,30,61,NYC_COVID_REAL
2024-12-27,Staten Island Hospital,SI,10301,5,22,35,NYC_COVID_REAL
2024-12-28,Bronx Medical Center,BX,10451,6,20,27,NYC_COVID_REAL
2024-12-28,Brooklyn Health Center,BK,11201,14,34,50,NYC_COVID_REAL
2024-12-28,Manhattan Hospital,MN,10001,5,25,20,NYC_COVID_REAL
2024-12-28,Queens Medical Center,QN,11101,6,26,48,NYC_COVID_REAL
2024-12-28,Staten Island Hospital,SI,10301,2,20,14,NYC_COVID_REAL
2024-12-29,Bronx Medical Center,BX,10451,3,31,32,NYC_COVID_REAL
2024-12-29,Brooklyn Health Center,BK,11201,9,33,69,NYC_COVID_REAL
2024-12-29,Manhattan Hospital,MN,10001,10,26,30,NYC_COVID_REAL
2024-12-29,Queens Medical Center,QN,11101,8,23,38,NYC_COVID_REAL
2024-12-29,Staten Island Hospital,SI,10301,3,31,16,NYC_COVID_REAL
2024-12-30,Bronx Medical Center,BX,10451,8,34,56,NYC_COVID_REAL
2024-12-30,Brooklyn Health Center,BK,11201,6,29,84,NYC_COVID_REAL
2024-12-30,Manhattan Hospital,MN,10001,7,30,41,NYC_COVID_REAL
2024-12-30,Queens Medical Center,QN,11101,5,16,84,NYC_COVID_REAL
2024-12-30,Staten Island Hospital,SI,10301,7,25,41,NYC_COVID_REAL
2024-12-31,Bronx Medical Center,BX,10451,3,23,31,NYC_COVID_REAL
2024-12-31,Brooklyn Health Center,BK,11201,7,18,51,NYC_COVID_REAL
2024-12-31,Manhattan Hospital,MN,10001,2,13,32,NYC_COVID_REAL
2024-12-31,Queens Medical Center,QN,11101,8,29,70,NYC_COVID_REAL
2024-12-31,Staten Island Hospital,SI,10301,5,19,26,NYC_COVID_REAL
2025-01-01,Bronx Medical Center,BX,10451,4,28,23,NYC_COVID_REAL
2025-01-01,Brooklyn Health Center,BK,11201,8,33,41,NYC_COVID_REAL
2025-01-01,Manhattan Hospital,MN,10001,2,18,21,NYC_COVID_REAL
2025-01-01,Queens Medical Center,QN,11101,3,31,43,NYC_COVID_REAL
2025-01-01,Staten Island Hospital,SI,10301,3,21,20,NYC_COVID_REAL
2025-01-02,Bronx Medical Center,BX,10451,7,20,50,NYC_COVID_REAL
2025-01-02,Brooklyn Health Center,BK,11201,5,15,89,NYC_COVID_REAL
2025-01-02,Manhattan Hospital,MN,10001,4,32,33,NYC_COVID_REAL
2025-01-02,Queens Medical Center,QN,11101,7,25,90,NYC_COVID_REAL
2025-01-02,Staten Island Hospital,SI,10301,1,15,29,NYC_COVID_REAL
2025-01-03,Bronx Medical Center,BX,10451,5,19,50,NYC_COVID_REAL
2025-01-03,Brooklyn Health Center,BK,11201,10,30,76,NYC_COVID_REAL
2025-01-03,Manhattan Hospital,MN,10001,3,19,29,NYC_COVID_REAL
2025-01-03,Queens Medical Center,QN,11101,7,30,61,NYC_COVID_REAL
2025-01-03,Staten Island Hospital,SI,10301,5,31,22,NYC_COVID_REAL
2025-01-04,Bronx Medical Center,BX,10451,7,26,30,NYC_COVID_REAL
2025-01-04,Brooklyn Health Center,BK,11201,9,24,44,NYC_COVID_REAL
2025-01-04,Manhattan Hospital,MN,10001,5,16,27,NYC_COVID_REAL
2025-01-04,Queens Medical Center,QN,11101,10,27,57,NYC_COVID_REAL
2025-01-04,Staten Island Hospital,SI,10301,2,26,15,NYC_COVID_REAL
2025-01-05,Bronx Medical Center,BX,10451,6,31,36,NYC_COVID_REAL
2025-01-05,Brooklyn Health Center,BK,11201,5,31,54,NYC_COVID_REAL
2025-01-05,Manhattan Hospital,MN,10001,3,24,19,NYC_COVID_REAL
2025-01-05,Queens Medical Center,QN,11101,9,35,65,NYC_COVID_REAL
2025-01-05,Staten Island Hospital,SI,10301,4,32,26,NYC_COVID_REAL
2025-01-06,Bronx Medical Center,BX,10451,6,26,56,NYC_COVID_REAL
2025-01-06,Brooklyn Health Center,BK,11201,6,23,75,NYC_COVID_REAL
2025-01-06,Manhattan Hospital,MN,10001,3,25,39,NYC_COVID_REAL
2025-01-06,Queens Medical Center,QN,11101,8,29,93,NYC_COVID_REAL
2025-01-06,Staten Island Hospital,SI,10301,3,28,22,NYC_COVID_REAL
2025-01-07,Bronx Medical Center,BX,10451,8,19,61,NYC_COVID_REAL
2025-01-07,Brooklyn Health Center,BK,11201,11,30,76,NYC_COVID_REAL
2025-01-07,Manhattan Hospital,MN,10001,5,29,42,NYC_COVID_REAL
2025-01-07,Queens Medical Center,QN,11101,6,22,70,NYC_COVID_REAL
2025-01-07,Staten Island Hospital,SI,10301,1,14,25,NYC_COVID_REAL
2025-01-08,Bronx Medical Center,BX,10451,4,26,50,NYC_COVID_REAL
2025-01-08,Brooklyn Health Center,BK,11201,14,27,80,NYC_COVID_REAL
2025-01-08,Manhattan Hospital,MN,10001,3,22,34,NYC_COVID_REAL
2025-01-08,Queens Medical Center,QN,11101,10,22,69,NYC_COVID_REAL
2025-01-08,Staten Island Hospital,SI,10301,1,11,12,NYC_COVID_REAL
2025-01-09,Bronx Medical Center,BX,10451,4,19,44,NYC_COVID_REAL
2025-01-09,Brooklyn Health Center,BK,11201,3,20,73,NYC_COVID_REAL
2025-01-09,Manhattan Hospital,MN,10001,3,17,29,NYC_COVID_REAL
2025-01-09,Queens Medical Center,QN,11101,5,17,71,NYC_COVID_REAL
2025-01-09,Staten Island Hospital,SI,10301,3,30,23,NYC_COVID_REAL
2025-01-10,Bronx Medical Center,BX,10451,3,31,46,NYC_COVID_REAL
2025-01-10,Brooklyn Health Center,BK,11201,7,18,57,NYC_COVID_REAL
2025-01-10,Manhattan Hospital,MN,10001,7,35,39,NYC_COVID_REAL
2025-01-10,Queens Medical Center,QN,11101,4,14,53,NYC_COVID_REAL
2025-01-10,Staten Island Hospital,SI,10301,2,12,14,NYC_COVID_REAL
2025-01-11,Bronx Medical Center,BX,10451,5,19,29,NYC_COVID_REAL
2025-01-11,Brooklyn Health Center,BK,11201,8,32,67,NYC_COVID_REAL
2025-01-11,Manhattan Hospital,MN,10001,9,20,32,NYC_COVID_REAL
2025-01-11,Queens Medical Center,QN,11101,2,25,50,NYC_COVID_REAL
2025-01-11,Staten Island Hospital,SI,10301,2,27,13,NYC_COVID_REAL
2025-01-12,Bronx Medical Center,BX,10451,4,28,25,NYC_COVID_REAL
2025-01-12,Brooklyn Health Center,BK,11201,6,23,50,NYC_COVID_REAL
2025-01-12,Manhattan Hospital,MN,10001,1,11,17,NYC_COVID_REAL
2025-01-12,Queens Medical Center,QN,11101,6,22,44,NYC_COVID_REAL
2025-01-12,Staten Island Hospital,SI,10301,3,13,18,NYC_COVID_REAL
2025-01-13,Bronx Medical Center,BX,10451,11,22,83,NYC_COVID_REAL
2025-01-13,Brooklyn Health Center,BK,11201,9,32,116,NYC_COVID_REAL
2025-01-13,Manhattan Hospital,MN,10001,9,24,45,NYC_COVID_REAL
2025-01-13,Queens Medical Center,QN,11101,13,26,101,NYC_COVID_REAL
2025-01-13,Staten Island Hospital,SI,10301,2,25,24,NYC_COVID_REAL
2025-01-14,Bronx Medical Center,BX,10451,7,30,73,NYC_COVID_REAL
2025-01-14,Brooklyn Health Center,BK,11201,9,19,100,NYC_COVID_REAL
2025-01-14,Manhattan Hospital,MN,10001,2,15,43,NYC_COVID_REAL
2025-01-14,Queens Medical Center,QN,11101,5,21,86,NYC_COVID_REAL
2025-01-14,Staten Island Hospital,SI,10301,1,14,28,NYC_COVID_REAL
2025-01-15,Bronx Medical Center,BX,10451,6,18,73,NYC_COVID_REAL
2025-01-15,Brooklyn Health Center,BK,11201,5,24,83,NYC_COVID_REAL
2025-01-15,Manhattan Hospital,MN,10001,3,15,39,NYC_COVID_REAL
2025-01-15,Queens Medical Center,QN,11101,9,35,69,NYC_COVID_REAL
2025-01-15,Staten Island Hospital,SI,10301,1,26,19,NYC_COVID_REAL
2025-01-16,Bronx Medical Center,BX,10451,8,28,63,NYC_COVID_REAL
2025-01-16,Brooklyn Health Center,BK,11201,17,31,79,NYC_COVID_REAL
2025-01-16,Manhattan Hospital,MN,10001,4,22,38,NYC_COVID_REAL
2025-01-16,Queens Medical Center,QN,11101,5,27,63,NYC_COVID_REAL
2025-01-16,Staten Island Hospital,SI,10301,5,22,24,NYC_COVID_REAL
2025-01-17,Bronx Medical Center,BX,10451,9,21,75,NYC_COVID_REAL
2025-01-17,Brooklyn Health Center,BK,11201,10,20,82,NYC_COVID_REAL
2025-01-17,Manhattan Hospital,MN,10001,3,32,25,NYC_COVID_REAL
2025-01-17,Queens Medical Center,QN,11101,9,37,64,NYC_COVID_REAL
2025-01-17,Staten Island Hospital,SI,10301,2,17,19,NYC_COVID_REAL
2025-01-18,Bronx Medical Center,BX,10451,5,21,37,NYC_COVID_REAL
2025-01-18,Brooklyn Health Center,BK,11201,9,25,52,NYC_COVID_REAL
2025-01-18,Manhattan Hospital,MN,10001,4,21,32,NYC_COVID_REAL
2025-01-18,Queens Medical Center,QN,11101,6,34,51,NYC_COVID_REAL
2025-01-18,Staten Island Hospital,SI,10301,2,31,17,NYC_COVID_REAL
2025-01-19,Bronx Medical Center,BX,10451,8,30,40,NYC_COVID_REAL
2025-01-19,Brooklyn Health Center,BK,11201,6,16,52,NYC_COVID_REAL
2025-01-19,Manhattan Hospital,MN,10001,5,16,33,NYC_COVID_REAL
2025-01-19,Queens Medical Center,QN,11101,5,25,58,NYC_COVID_REAL
2025-01-19,Staten Island Hospital,SI,10301,2,29,21,NYC_COVID_REAL
2025-01-20,Bronx Medical Center,BX,10451,5,30,45,NYC_COVID_REAL
2025-01-20,Brooklyn Health Center,BK,11201,6,27,57,NYC_COVID_REAL
2025-01-20,Manhattan Hospital,MN,10001,3,15,35,NYC_COVID_REAL
2025-01-20,Queens Medical Center,QN,11101,5,26,74,NYC_COVID_REAL
2025-01-20,Staten Island Hospital,SI,10301,2,18,26,NYC_COVID_REAL
2025-01-21,Bronx Medical Center,BX,10451,11,21,85,NYC_COVID_REAL
2025-01-21,Brooklyn Health Center,BK,11201,10,29,91,NYC_COVID_REAL
2025-01-21,Manhattan Hospital,MN,10001,9,21,52,NYC_COVID_REAL
2025-01-21,Queens Medical Center,QN,11101,7,24,79,NYC_COVID_REAL
2025-01-21,Staten Island Hospital,SI,10301,2,26,18,NYC_COVID_REAL
2025-01-22,Bronx Medical Center,BX,10451,14,42,75,NYC_COVID_REAL
2025-01-22,Brooklyn Health Center,BK,11201,7,22,74,NYC_COVID_REAL
2025-01-22,Manhattan Hospital,MN,10001,5,19,53,NYC_COVID_REAL
2025-01-22,Queens Medical Center,QN,11101,10,24,84,NYC_COVID_REAL
2025-01-22,Staten Island Hospital,SI,10301,3,14,26,NYC_COVID_REAL
2025-01-23,Bronx Medical Center,BX,10451,15,43,69,NYC_COVID_REAL
2025-01-23,Brooklyn Health Center,BK,11201,14,37,106,NYC_COVID_REAL
2025-01-23,Manhattan Hospital,MN,10001,3,31,32,NYC_COVID_REAL
2025-01-23,Queens Medical Center,QN,11101,5,30,87,NYC_COVID_REAL
2025-01-23,Staten Island Hospital,SI,10301,4,32,23,NYC_COVID_REAL
2025-01-24,Bronx Medical Center,BX,10451,4,18,55,NYC_COVID_REAL
2025-01-24,Brooklyn Health Center,BK,11201,8,33,85,NYC_COVID_REAL
2025-01-24,Manhattan Hospital,MN,10001,4,29,45,NYC_COVID_REAL
2025-01-24,Queens Medical Center,QN,11101,5,26,85,NYC_COVID_REAL
2025-01-24,Staten Island Hospital,SI,10301,1,22,17,NYC_COVID_REAL
2025-01-25,Bronx Medical Center,BX,10451,6,35,38,NYC_COVID_REAL
2025-01-25,Brooklyn Health Center,BK,11201,5,16,64,NYC_COVID_REAL
2025-01-25,Manhattan Hospital,MN,10001,6,23,29,NYC_COVID_REAL
2025-01-25,Queens Medical Center,QN,11101,7,35,50,NYC_COVID_REAL
2025-01-25,Staten Island Hospital,SI,10301,1,12,17,NYC_COVID_REAL
2025-01-26,Bronx Medical Center,BX,10451,7,25,39,NYC_COVID_REAL
2025-01-26,Brooklyn Health Center,BK,11201,8,20,55,NYC_COVID_REAL
2025-01-26,Manhattan Hospital,MN,10001,2,23,21,NYC_COVID_REAL
2025-01-26,Queens Medical Center,QN,11101,8,32,59,NYC_COVID_REAL
2025-01-26,Staten Island Hospital,SI,10301,2,21,15,NYC_COVID_REAL
2025-01-27,Bronx Medical Center,BX,10451,11,36,71,NYC_COVID_REAL
2025-01-27,Brooklyn Health Center,BK,11201,10,30,104,NYC_COVID_REAL
2025-01-27,Manhattan Hospital,MN,10001,9,28,60,NYC_COVID_REAL
2025-01-27,Queens Medical Center,QN,11101,7,29,112,NYC_COVID_REAL
2025-01-27,Staten Island Hospital,SI,10301,5,29,31,NYC_COVID_REAL
2025-01-28,Bronx Medical Center,BX,10451,8,27,87,NYC_COVID_REAL
2025-01-28,Brooklyn Health Center,BK,11201,9,30,93,NYC_COVID_REAL
2025-01-28,Manhattan Hospital,MN,10001,4,19,39,NYC_COVID_REAL
2025-01-28,Queens Medical Center,QN,11101,7,17,72,NYC_COVID_REAL
2025-01-28,Staten Island Hospital,SI,10301,3,29,30,NYC_COVID_REAL
2025-01-29,Bronx Medical Center,BX,10451,13,42,72,NYC_COVID_REAL
2025-01-29,Brooklyn Health Center,BK,11201,10,22,103,NYC_COVID_REAL
2025-01-29,Manhattan Hospital,MN,10001,6,20,42,NYC_COVID_REAL
2025-01-29,Queens Medical Center,QN,11101,6,30,88,NYC_COVID_REAL
2025-01-29,Staten Island Hospital,SI,10301,6,21,36,NYC_COVID_REAL
2025-01-30,Bronx Medical Center,BX,10451,6,32,68,NYC_COVID_REAL
2025-01-30,Brooklyn Health Center,BK,11201,6,19,112,NYC_COVID_REAL
2025-01-30,Manhattan Hospital,MN,10001,7,35,50,NYC_COVID_REAL
2025-01-30,Queens Medical Center,QN,11101,4,25,78,NYC_COVID_REAL
2025-01-30,Staten Island Hospital,SI,10301,3,31,28,NYC_COVID_REAL
2025-01-31,Bronx Medical Center,BX,10451,6,33,69,NYC_COVID_REAL
2025-01-31,Brooklyn Health Center,BK,11201,10,25,97,NYC_COVID_REAL
2025-01-31,Manhattan Hospital,MN,10001,7,24,48,NYC_COVID_REAL
2025-01-31,Queens Medical Center,QN,11101,5,17,79,NYC_COVID_REAL
2025-01-31,Staten Island Hospital,SI,10301,2,31,21,NYC_COVID_REAL
2025-02-01,Bronx Medical Center,BX,10451,8,32,42,NYC_COVID_REAL
2025-02-01,Brooklyn Health Center,BK,11201,12,40,60,NYC_COVID_REAL
2025-02-01,Manhattan Hospital,MN,10001,1,19,20,NYC_COVID_REAL
2025-02-01,Queens Medical Center,QN,11101,7,23,66,NYC_COVID_REAL
2025-02-01,Staten Island Hospital,SI,10301,2,13,18,NYC_COVID_REAL
2025-02-02,Bronx Medical Center,BX,10451,4,27,27,NYC_COVID_REAL
2025-02-02,Brooklyn Health Center,BK,11201,11,30,63,NYC_COVID_REAL
2025-02-02,Manhattan Hospital,MN,10001,5,33,22,NYC_COVID_REAL
2025-02-02,Queens Medical Center,QN,11101,1,23,47,NYC_COVID_REAL
2025-02-02,Staten Island Hospital,SI,10301,4,18,26,NYC_COVID_REAL
2025-02-03,Bronx Medical Center,BX,10451,9,23,71,NYC_COVID_REAL
2025-02-03,Brooklyn Health Center,BK,11201,11,32,137,NYC_COVID_REAL
2025-02-03,Manhattan Hospital,MN,10001,8,33,51,NYC_COVID_REAL
2025-02-03,Queens Medical Center,QN,11101,7,34,105,NYC_COVID_REAL
2025-02-03,Staten Island Hospital,SI,10301,5,25,46,NYC_COVID_REAL
2025-02-04,Bronx Medical Center,BX,10451,11,29,86,NYC_COVID_REAL
2025-02-04,Brooklyn Health Center,BK,11201,11,23,112,NYC_COVID_REAL
2025-02-04,Manhattan Hospital,MN,10001,1,11,56,NYC_COVID_REAL
2025-02-04,Queens Medical Center,QN,11101,8,22,98,NYC_COVID_REAL
2025-02-04,Staten Island Hospital,SI,10301,3,19,34,NYC_COVID_REAL
2025-02-05,Bronx Medical Center,BX,10451,10,39,96,NYC_COVID_REAL
2025-02-05,Brooklyn Health Center,BK,11201,7,29,105,NYC_COVID_REAL
2025-02-05,Manhattan Hospital,MN,10001,3,26,62,NYC_COVID_REAL
2025-02-05,Queens Medical Center,QN,11101,1,20,93,NYC_COVID_REAL
2025-02-05,Staten Island Hospital,SI,10301,5,24,36,NYC_COVID_REAL
2025-02-06,Bronx Medical Center,BX,10451,13,39,62,NYC_COVID_REAL
2025-02-06,Brooklyn Health Center,BK,11201,11,31,84,NYC_COVID_REAL
2025-02-06,Manhattan Hospital,MN,10001,5,27,43,NYC_COVID_REAL
2025-02-06,Queens Medical Center,QN,11101,5,15,96,NYC_COVID_REAL
2025-02-06,Staten Island Hospital,SI,10301,2,20,17,NYC_COVID_REAL
2025-02-07,Bronx Medical Center,BX,10451,5,24,64,NYC_COVID_REAL
2025-02-07,Brooklyn Health Center,BK,11201,12,32,87,NYC_COVID_REAL
2025-02-07,Manhattan Hospital,MN,10001,6,25,39,NYC_COVID_REAL
2025-02-07,Queens Medical Center,QN,11101,8,22,77,NYC_COVID_REAL
2025-02-07,Staten Island Hospital,SI,10301,2,27,42,NYC_COVID_REAL
2025-02-08,Bronx Medical Center,BX,10451,4,28,36,NYC_COVID_REAL
2025-02-08,Brooklyn Health Center,BK,11201,11,40,66,NYC_COVID_REAL
2025-02-08,Manhattan Hospital,MN,10001,7,17,31,NYC_COVID_REAL
2025-02-08,Queens Medical Center,QN,11101,7,19,78,NYC_COVID_REAL
2025-02-08,Staten Island Hospital,SI,10301,5,26,18,NYC_COVID_REAL
2025-02-09,Bronx Medical Center,BX,10451,4,21,21,NYC_COVID_REAL
