date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits
2024-08-14,Jamaica Hospital,Queens,16512,40,93
2024-08-14,Queens Hospital Center,Queens,11269,40,186
2024-08-14,Elmhurst Hospital,Queens,19778,71,150
2024-08-14,Richmond University Medical Center,Staten Island,17516,50,128
2024-08-14,Staten Island University Hospital,Staten Island,15168,40,188
2024-08-15,Bronx-Lebanon Hospital,Bronx,14736,30,159
2024-08-15,St. Barnabas Hospital,Bronx,15304,34,143
2024-08-15,Montefiore Medical Center,Bronx,11823,57,166
2024-08-15,Brooklyn Methodist Hospital,Brooklyn,16172,54,152
2024-08-15,Kings County Hospital,Brooklyn,13619,54,203
2024-08-15,Maimonides Medical Center,Brooklyn,16555,56,146
2024-08-15,Mount Sinai Hospital,Manhattan,13002,60,161
2024-08-15,NYU Langone Health,Manhattan,12692,28,113
2024-08-15,NewYork-Presbyterian,Manhattan,18512,21,153
2024-08-15,Jamaica Hospital,Queens,18181,59,170
2024-08-15,Queens Hospital Center,Queens,18817,71,219
2024-08-15,Elmhurst Hospital,Queens,16849,33,128
2024-08-15,Richmond University Medical Center,Staten Island,19331,30,148
2024-08-15,Staten Island University Hospital,Staten Island,14276,23,146
2024-08-16,Bronx-Lebanon Hospital,Bronx,12732,51,134
2024-08-16,St. Barnabas Hospital,Bronx,18108,46,193
2024-08-16,Montefiore Medical Center,Bronx,13567,41,165
2024-08-16,Brooklyn Methodist Hospital,Brooklyn,16612,50,121
2024-08-16,Kings County Hospital,Brooklyn,19852,50,147
2024-08-16,Maimonides Medical Center,Brooklyn,16459,26,95
2024-08-16,Mount Sinai Hospital,Manhattan,12756,58,159
2024-08-16,NYU Langone Health,Manhattan,12866,23,126
2024-08-16,NewYork-Presbyterian,Manhattan,17166,28,153
2024-08-16,Jamaica Hospital,Queens,19495,47,127
2024-08-16,Queens Hospital Center,Queens,17494,50,156
2024-08-16,Elmhurst Hospital,Queens,12734,47,190
2024-08-16,Richmond University Medical Center,Staten Island,15397,48,144
2024-08-16,Staten Island University Hospital,Staten Island,11056,23,95
2024-08-17,Bronx-Lebanon Hospital,Bronx,15648,39,128
2024-08-17,St. Barnabas Hospital,Bronx,17749,51,200
2024-08-17,Montefiore Medical Center,Bronx,16659,28,99
2024-08-17,Brooklyn Methodist Hospital,Brooklyn,18549,44,97
2024-08-17,Kings County Hospital,Brooklyn,19013,48,139
2024-08-17,Maimonides Medical Center,Brooklyn,15509,31,169
2024-08-17,Mount Sinai Hospital,Manhattan,12684,28,169
2024-08-17,NYU Langone Health,Manhattan,12758,22,139
2024-08-17,NewYork-Presbyterian,Manhattan,15015,45,194
2024-08-17,Jamaica Hospital,Queens,19857,32,134
2024-08-17,Queens Hospital Center,Queens,16246,36,165
2024-08-17,Elmhurst Hospital,Queens,18788,61,144
2024-08-17,Richmond University Medical Center,Staten Island,16384,34,155
2024-08-17,Staten Island University Hospital,Staten Island,13877,32,180
2024-08-18,Bronx-Lebanon Hospital,Bronx,13391,48,194
2024-08-18,St. Barnabas Hospital,Bronx,16783,46,116
2024-08-18,Montefiore Medical Center,Bronx,11649,26,145
2024-08-18,Brooklyn Methodist Hospital,Brooklyn,12458,34,91
2024-08-18,Kings County Hospital,Brooklyn,19614,34,109
2024-08-18,Maimonides Medical Center,Brooklyn,16923,32,175
2024-08-18,Mount Sinai Hospital,Manhattan,12176,36,105
2024-08-18,NYU Langone Health,Manhattan,15318,21,155
2024-08-18,NewYork-Presbyterian,Manhattan,17446,25,102
2024-08-18,Jamaica Hospital,Queens,14077,29,130
2024-08-18,Queens Hospital Center,Queens,16665,54,200
2024-08-18,Elmhurst Hospital,Queens,18786,49,155
2024-08-18,Richmond University Medical Center,Staten Island,19273,34,130
2024-08-18,Staten Island University Hospital,Staten Island,17516,22,151
2024-08-19,Bronx-Lebanon Hospital,Bronx,12567,40,148
2024-08-19,St. Barnabas Hospital,Bronx,14911,50,160
2024-08-19,Montefiore Medical Center,Bronx,19701,43,176
2024-08-19,Brooklyn Methodist Hospital,Brooklyn,17795,28,174
2024-08-19,Kings County Hospital,Brooklyn,12708,25,160
2024-08-19,Maimonides Medical Center,Brooklyn,11970,35,115
2024-08-19,Mount Sinai Hospital,Manhattan,15051,54,137
2024-08-19,NYU Langone Health,Manhattan,15796,58,170
2024-08-19,NewYork-Presbyterian,Manhattan,16072,36,155
2024-08-19,Jamaica Hospital,Queens,18745,31,143
2024-08-19,Queens Hospital Center,Queens,18842,35,125
2024-08-19,Elmhurst Hospital,Queens,12706,56,115
2024-08-19,Richmond University Medical Center,Staten Island,11731,34,169
2024-08-19,Staten Island University Hospital,Staten Island,16717,24,138
2024-08-20,Bronx-Lebanon Hospital,Bronx,19097,48,100
2024-08-20,St. Barnabas Hospital,Bronx,18224,47,154
2024-08-20,Montefiore Medical Center,Bronx,14270,30,129
2024-08-20,Brooklyn Methodist Hospital,Brooklyn,14683,48,179
2024-08-20,Kings County Hospital,Brooklyn,18763,31,171
2024-08-20,Maimonides Medical Center,Brooklyn,16778,51,131
2024-08-20,Mount Sinai Hospital,Manhattan,16058,38,185
2024-08-20,NYU Langone Health,Manhattan,17263,50,182
2024-08-20,NewYork-Presbyterian,Manhattan,13083,22,80
2024-08-20,Jamaica Hospital,Queens,15746,71,152
2024-08-20,Queens Hospital Center,Queens,18381,45,110
2024-08-20,Elmhurst Hospital,Queens,14454,76,188
2024-08-20,Richmond University Medical Center,Staten Island,19387,43,121
2024-08-20,Staten Island University Hospital,Staten Island,15495,29,99
2024-08-21,Bronx-Lebanon Hospital,Bronx,17687,32,84
2024-08-21,St. Barnabas Hospital,Bronx,14332,58,162
2024-08-21,Montefiore Medical Center,Bronx,12323,43,117
2024-08-21,Brooklyn Methodist Hospital,Brooklyn,18305,51,199
2024-08-21,Kings County Hospital,Brooklyn,15206,33,146
2024-08-21,Maimonides Medical Center,Brooklyn,19345,63,174
2024-08-21,Mount Sinai Hospital,Manhattan,17228,45,140
2024-08-21,NYU Langone Health,Manhattan,14798,41,139
2024-08-21,NewYork-Presbyterian,Manhattan,16019,26,161
2024-08-21,Jamaica Hospital,Queens,17968,67,180
2024-08-21,Queens Hospital Center,Queens,18026,32,144
2024-08-21,Elmhurst Hospital,Queens,13056,48,178
2024-08-21,Richmond University Medical Center,Staten Island,13282,30,173
2024-08-21,Staten Island University Hospital,Staten Island,17533,38,134
2024-08-22,Bronx-Lebanon Hospital,Bronx,17355,56,137
2024-08-22,St. Barnabas Hospital,Bronx,14977,34,133
2024-08-22,Montefiore Medical Center,Bronx,13316,45,136
2024-08-22,Brooklyn Methodist Hospital,Brooklyn,16241,41,132
2024-08-22,Kings County Hospital,Brooklyn,17649,67,170
2024-08-22,Maimonides Medical Center,Brooklyn,16639,37,152
2024-08-22,Mount Sinai Hospital,Manhattan,12423,48,175
2024-08-22,NYU Langone Health,Manhattan,13585,48,107
2024-08-22,NewYork-Presbyterian,Manhattan,19372,47,103
2024-08-22,Jamaica Hospital,Queens,16031,32,127
2024-08-22,Queens Hospital Center,Queens,17930,60,174
2024-08-22,Elmhurst Hospital,Queens,12772,58,149
2024-08-22,Richmond University Medical Center,Staten Island,13204,49,175
2024-08-22,Staten Island University Hospital,Staten Island,13259,20,99
2024-08-23,Bronx-Lebanon Hospital,Bronx,13423,36,113
2024-08-23,St. Barnabas Hospital,Bronx,15719,56,198
2024-08-23,Montefiore Medical Center,Bronx,16655,34,145
2024-08-23,Brooklyn Methodist Hospital,Brooklyn,14148,42,92
2024-08-23,Kings County Hospital,Brooklyn,14994,44,110
2024-08-23,Maimonides Medical Center,Brooklyn,13171,59,203
2024-08-23,Mount Sinai Hospital,Manhattan,12887,38,149
2024-08-23,NYU Langone Health,Manhattan,12043,45,127
2024-08-23,NewYork-Presbyterian,Manhattan,18133,46,96
2024-08-23,Jamaica Hospital,Queens,16079,46,112
2024-08-23,Queens Hospital Center,Queens,17862,24,147
2024-08-23,Elmhurst Hospital,Queens,11165,57,146
2024-08-23,Richmond University Medical Center,Staten Island,17523,34,111
2024-08-23,Staten Island University Hospital,Staten Island,18506,28,85
2024-08-24,Bronx-Lebanon Hospital,Bronx,18779,39,186
2024-08-24,St. Barnabas Hospital,Bronx,15804,43,101
2024-08-24,Montefiore Medical Center,Bronx,11309,44,185
2024-08-24,Brooklyn Methodist Hospital,Brooklyn,11202,58,121
2024-08-24,Kings County Hospital,Brooklyn,18820,23,106
2024-08-24,Maimonides Medical Center,Brooklyn,11305,36,153
2024-08-24,Mount Sinai Hospital,Manhattan,12297,17,94
2024-08-24,NYU Langone Health,Manhattan,12835,45,186
2024-08-24,NewYork-Presbyterian,Manhattan,14782,21,85
2024-08-24,Jamaica Hospital,Queens,18127,48,133
2024-08-24,Queens Hospital Center,Queens,19244,41,109
2024-08-24,Elmhurst Hospital,Queens,14434,26,107
2024-08-24,Richmond University Medical Center,Staten Island,18635,28,127
2024-08-24,Staten Island University Hospital,Staten Island,16066,50,188
2024-08-25,Bronx-Lebanon Hospital,Bronx,14487,37,161
2024-08-25,St. Barnabas Hospital,Bronx,12187,47,192
2024-08-25,Montefiore Medical Center,Bronx,14358,44,136
2024-08-25,Brooklyn Methodist Hospital,Brooklyn,14133,51,170
2024-08-25,Kings County Hospital,Brooklyn,16686,58,171
2024-08-25,Maimonides Medical Center,Brooklyn,19995,33,98
2024-08-25,Mount Sinai Hospital,Manhattan,11576,17,143
2024-08-25,NYU Langone Health,Manhattan,18030,37,130
2024-08-25,NewYork-Presbyterian,Manhattan,19888,47,154
2024-08-25,Jamaica Hospital,Queens,16568,48,140
2024-08-25,Queens Hospital Center,Queens,14186,35,95
2024-08-25,Elmhurst Hospital,Queens,19468,28,154
2024-08-25,Richmond University Medical Center,Staten Island,14766,29,109
2024-08-25,Staten Island University Hospital,Staten Island,12951,29,166
2024-08-26,Bronx-Lebanon Hospital,Bronx,19832,27,176
2024-08-26,St. Barnabas Hospital,Bronx,18620,34,154
2024-08-26,Montefiore Medical Center,Bronx,11456,41,146
2024-08-26,Brooklyn Methodist Hospital,Brooklyn,17573,27,170
2024-08-26,Kings County Hospital,Brooklyn,12360,50,165
2024-08-26,Maimonides Medical Center,Brooklyn,19864,72,180
2024-08-26,Mount Sinai Hospital,Manhattan,17065,60,148
2024-08-26,NYU Langone Health,Manhattan,15223,39,135
2024-08-26,NewYork-Presbyterian,Manhattan,15221,43,108
2024-08-26,Jamaica Hospital,Queens,18820,64,183
2024-08-26,Queens Hospital Center,Queens,18242,48,176
2024-08-26,Elmhurst Hospital,Queens,14507,68,132
2024-08-26,Richmond University Medical Center,Staten Island,15914,31,135
2024-08-26,Staten Island University Hospital,Staten Island,12660,29,101
2024-08-27,Bronx-Lebanon Hospital,Bronx,12083,32,173
2024-08-27,St. Barnabas Hospital,Bronx,15348,21,82
2024-08-27,Montefiore Medical Center,Bronx,12994,47,143
2024-08-27,Brooklyn Methodist Hospital,Brooklyn,18402,54,126
2024-08-27,Kings County Hospital,Brooklyn,13579,28,134
2024-08-27,Maimonides Medical Center,Brooklyn,13499,55,203
2024-08-27,Mount Sinai Hospital,Manhattan,16000,22,110
2024-08-27,NYU Langone Health,Manhattan,17848,33,178
2024-08-27,NewYork-Presbyterian,Manhattan,11599,37,94
2024-08-27,Jamaica Hospital,Queens,15150,30,107
2024-08-27,Queens Hospital Center,Queens,12909,52,161
2024-08-27,Elmhurst Hospital,Queens,17748,63,118
2024-08-27,Richmond University Medical Center,Staten Island,13437,25,154
2024-08-27,Staten Island University Hospital,Staten Island,19169,18,147
2024-08-28,Bronx-Lebanon Hospital,Bronx,18264,43,166
2024-08-28,St. Barnabas Hospital,Bronx,14384,23,95
2024-08-28,Montefiore Medical Center,Bronx,15821,20,79
2024-08-28,Brooklyn Methodist Hospital,Brooklyn,13067,37,149
2024-08-28,Kings County Hospital,Brooklyn,18111,43,182
2024-08-28,Maimonides Medical Center,Brooklyn,19824,48,142
2024-08-28,Mount Sinai Hospital,Manhattan,16151,39,102
2024-08-28,NYU Langone Health,Manhattan,18065,25,123
2024-08-28,NewYork-Presbyterian,Manhattan,18461,42,178
2024-08-28,Jamaica Hospital,Queens,16018,36,131
2024-08-28,Queens Hospital Center,Queens,12311,66,210
2024-08-28,Elmhurst Hospital,Queens,17237,22,163
2024-08-28,Richmond University Medical Center,Staten Island,12502,42,181
2024-08-28,Staten Island University Hospital,Staten Island,13021,36,96
2024-08-29,Bronx-Lebanon Hospital,Bronx,13627,53,168
2024-08-29,St. Barnabas Hospital,Bronx,15635,59,110
2024-08-29,Montefiore Medical Center,Bronx,11442,44,173
2024-08-29,Brooklyn Methodist Hospital,Brooklyn,19938,50,167
2024-08-29,Kings County Hospital,Brooklyn,16993,54,120
2024-08-29,Maimonides Medical Center,Brooklyn,15105,39,100
2024-08-29,Mount Sinai Hospital,Manhattan,19750,51,137
2024-08-29,NYU Langone Health,Manhattan,11695,45,125
2024-08-29,NewYork-Presbyterian,Manhattan,16218,33,125
2024-08-29,Jamaica Hospital,Queens,13070,25,146
2024-08-29,Queens Hospital Center,Queens,11929,69,191
2024-08-29,Elmhurst Hospital,Queens,11828,60,145
2024-08-29,Richmond University Medical Center,Staten Island,19817,35,158
2024-08-29,Staten Island University Hospital,Staten Island,15809,31,157
2024-08-30,Bronx-Lebanon Hospital,Bronx,13832,34,157
2024-08-30,St. Barnabas Hospital,Bronx,17038,45,98
2024-08-30,Montefiore Medical Center,Bronx,17903,51,136
2024-08-30,Brooklyn Methodist Hospital,Brooklyn,19756,44,176
2024-08-30,Kings County Hospital,Brooklyn,15266,25,128
2024-08-30,Maimonides Medical Center,Brooklyn,13111,62,136
2024-08-30,Mount Sinai Hospital,Manhattan,11566,52,122
2024-08-30,NYU Langone Health,Manhattan,18028,55,191
2024-08-30,NewYork-Presbyterian,Manhattan,11199,24,98
2024-08-30,Jamaica Hospital,Queens,13272,32,93
2024-08-30,Queens Hospital Center,Queens,16529,24,138
2024-08-30,Elmhurst Hospital,Queens,17080,57,155
2024-08-30,Richmond University Medical Center,Staten Island,13534,39,95
2024-08-30,Staten Island University Hospital,Staten Island,17520,35,136
2024-08-31,Bronx-Lebanon Hospital,Bronx,15646,56,118
2024-08-31,St. Barnabas Hospital,Bronx,16155,56,196
2024-08-31,Montefiore Medical Center,Bronx,16922,41,121
2024-08-31,Brooklyn Methodist Hospital,Brooklyn,17291,42,115
2024-08-31,Kings County Hospital,Brooklyn,12108,48,181
2024-08-31,Maimonides Medical Center,Brooklyn,18030,50,111
2024-08-31,Mount Sinai Hospital,Manhattan,16665,17,150
2024-08-31,NYU Langone Health,Manhattan,16259,51,165
2024-08-31,NewYork-Presbyterian,Manhattan,16437,35,157
2024-08-31,Jamaica Hospital,Queens,12728,29,163
2024-08-31,Queens Hospital Center,Queens,17224,22,158
2024-08-31,Elmhurst Hospital,Queens,11402,42,188
2024-08-31,Richmond University Medical Center,Staten Island,16512,29,131
2024-08-31,Staten Island University Hospital,Staten Island,14264,25,168
2024-09-01,Bronx-Lebanon Hospital,Bronx,19607,33,182
2024-09-01,St. Barnabas Hospital,Bronx,16982,45,149
2024-09-01,Montefiore Medical Center,Bronx,17292,22,146
2024-09-01,Brooklyn Methodist Hospital,Brooklyn,16645,29,131
2024-09-01,Kings County Hospital,Brooklyn,12279,30,97
2024-09-01,Maimonides Medical Center,Brooklyn,14511,51,181
2024-09-01,Mount Sinai Hospital,Manhattan,14964,40,179
2024-09-01,NYU Langone Health,Manhattan,14912,42,96
2024-09-01,NewYork-Presbyterian,Manhattan,18901,27,121
2024-09-01,Jamaica Hospital,Queens,16660,39,144
2024-09-01,Queens Hospital Center,Queens,12731,49,117
2024-09-01,Elmhurst Hospital,Queens,19896,46,148
2024-09-01,Richmond University Medical Center,Staten Island,13906,30,90
2024-09-01,Staten Island University Hospital,Staten Island,15447,19,164
2024-09-02,Bronx-Lebanon Hospital,Bronx,15082,25,102
2024-09-02,St. Barnabas Hospital,Bronx,17451,20,93
2024-09-02,Montefiore Medical Center,Bronx,18555,39,95
2024-09-02,Brooklyn Methodist Hospital,Brooklyn,14233,55,129
2024-09-02,Kings County Hospital,Brooklyn,17343,20,112
2024-09-02,Maimonides Medical Center,Brooklyn,11005,47,136
2024-09-02,Mount Sinai Hospital,Manhattan,16766,27,163
2024-09-02,NYU Langone Health,Manhattan,15905,49,181
2024-09-02,NewYork-Presbyterian,Manhattan,16577,21,123
2024-09-02,Jamaica Hospital,Queens,12391,38,187
2024-09-02,Queens Hospital Center,Queens,11398,53,140
2024-09-02,Elmhurst Hospital,Queens,16866,48,100
2024-09-02,Richmond University Medical Center,Staten Island,19460,20,110
2024-09-02,Staten Island University Hospital,Staten Island,11191,21,150
2024-09-03,Bronx-Lebanon Hospital,Bronx,15808,32,108
2024-09-03,St. Barnabas Hospital,Bronx,14455,44,122
2024-09-03,Montefiore Medical Center,Bronx,16247,53,135
2024-09-03,Brooklyn Methodist Hospital,Brooklyn,19001,43,150
2024-09-03,Kings County Hospital,Brooklyn,11831,24,154
2024-09-03,Maimonides Medical Center,Brooklyn,17113,37,158
2024-09-03,Mount Sinai Hospital,Manhattan,18239,31,122
2024-09-03,NYU Langone Health,Manhattan,14674,34,119
2024-09-03,NewYork-Presbyterian,Manhattan,14290,47,195
2024-09-03,Jamaica Hospital,Queens,17932,65,164
2024-09-03,Queens Hospital Center,Queens,17157,46,156
2024-09-03,Elmhurst Hospital,Queens,13243,39,118
2024-09-03,Richmond University Medical Center,Staten Island,11175,38,142
2024-09-03,Staten Island University Hospital,Staten Island,14960,49,173
2024-09-04,Bronx-Lebanon Hospital,Bronx,18180,25,75
2024-09-04,St. Barnabas Hospital,Bronx,16897,28,83
2024-09-04,Montefiore Medical Center,Bronx,15897,39,119
2024-09-04,Brooklyn Methodist Hospital,Brooklyn,16186,61,173
2024-09-04,Kings County Hospital,Brooklyn,13077,53,140
2024-09-04,Maimonides Medical Center,Brooklyn,19499,36,175
2024-09-04,Mount Sinai Hospital,Manhattan,19473,28,146
2024-09-04,NYU Langone Health,Manhattan,15292,28,135
2024-09-04,NewYork-Presbyterian,Manhattan,17531,54,133
2024-09-04,Jamaica Hospital,Queens,18689,30,110
2024-09-04,Queens Hospital Center,Queens,15766,24,126
2024-09-04,Elmhurst Hospital,Queens,14847,56,122
2024-09-04,Richmond University Medical Center,Staten Island,19744,46,117
2024-09-04,Staten Island University Hospital,Staten Island,11321,22,110
2024-09-05,Bronx-Lebanon Hospital,Bronx,13235,23,77
2024-09-05,St. Barnabas Hospital,Bronx,15433,40,149
2024-09-05,Montefiore Medical Center,Bronx,17628,19,137
2024-09-05,Brooklyn Methodist Hospital,Brooklyn,12117,57,119
2024-09-05,Kings County Hospital,Brooklyn,16212,70,135
2024-09-05,Maimonides Medical Center,Brooklyn,19163,65,150
2024-09-05,Mount Sinai Hospital,Manhattan,13364,53,122
2024-09-05,NYU Langone Health,Manhattan,17472,25,75
2024-09-05,NewYork-Presbyterian,Manhattan,18952,30,88
2024-09-05,Jamaica Hospital,Queens,15464,54,148
2024-09-05,Queens Hospital Center,Queens,16044,58,124
2024-09-05,Elmhurst Hospital,Queens,15599,43,131
2024-09-05,Richmond University Medical Center,Staten Island,12335,19,132
2024-09-05,Staten Island University Hospital,Staten Island,12202,43,155
2024-09-06,Bronx-Lebanon Hospital,Bronx,19278,46,126
2024-09-06,St. Barnabas Hospital,Bronx,13143,20,92
2024-09-06,Montefiore Medical Center,Bronx,16216,35,151
2024-09-06,Brooklyn Methodist Hospital,Brooklyn,14919,44,126
2024-09-06,Kings County Hospital,Brooklyn,19558,57,116
2024-09-06,Maimonides Medical Center,Brooklyn,15065,33,171
2024-09-06,Mount Sinai Hospital,Manhattan,18884,37,155
2024-09-06,NYU Langone Health,Manhattan,11188,54,184
2024-09-06,NewYork-Presbyterian,Manhattan,16248,48,114
2024-09-06,Jamaica Hospital,Queens,14228,30,143
2024-09-06,Queens Hospital Center,Queens,17750,27,158
2024-09-06,Elmhurst Hospital,Queens,11187,62,209
2024-09-06,Richmond University Medical Center,Staten Island,18651,24,75
2024-09-06,Staten Island University Hospital,Staten Island,17817,40,149
2024-09-07,Bronx-Lebanon Hospital,Bronx,19626,32,143
2024-09-07,St. Barnabas Hospital,Bronx,11386,29,153
2024-09-07,Montefiore Medical Center,Bronx,12473,18,78
2024-09-07,Brooklyn Methodist Hospital,Brooklyn,16436,20,141
2024-09-07,Kings County Hospital,Brooklyn,12978,46,161
2024-09-07,Maimonides Medical Center,Brooklyn,17733,54,132
2024-09-07,Mount Sinai Hospital,Manhattan,12598,52,177
2024-09-07,NYU Langone Health,Manhattan,13964,30,140
2024-09-07,NewYork-Presbyterian,Manhattan,17101,28,131
2024-09-07,Jamaica Hospital,Queens,18632,51,128
2024-09-07,Queens Hospital Center,Queens,15584,45,95
2024-09-07,Elmhurst Hospital,Queens,12274,54,113
2024-09-07,Richmond University Medical Center,Staten Island,18033,38,115
2024-09-07,Staten Island University Hospital,Staten Island,13303,33,178
2024-09-08,Bronx-Lebanon Hospital,Bronx,15646,44,145
2024-09-08,St. Barnabas Hospital,Bronx,11093,20,152
